urls_id	urls	urls_title	urls_visit_count	urls_typed_count	urls_last_visit_time	urls_hidden	visits_time	visits_from_visit	visits_duration	visits_transition
160	https://www.google.com/search?q=swapnal+shahil+google+summer+of+code&client=ms-android-samsung&sxsrf=ALeKk004dpb9nFr3TZJUNyegkOI_yVOfWg%3A1623669759995&ei=_zvHYK6FPMiH4-EP2euYqA4&oq=swapnal+shahil+google+&gs_lcp=ChNtb2JpbGUtZ3dzLXdpei1zZXJwEAEYADIFCCEQoAEyBQghEKABOgQIABBHOgcIIxDqAhAnOgQIIxAnOgQIABBDOgUIABCRAjoFCC4QkQI6CAgAELEDEIMBOggIABCxAxCRAjoQCC4QsQMQgwEQxwEQowIQQzoFCC4QsQM6BwgAELEDEEM6CggAELEDEIMBEEM6AggAOgUIABCxAzoHCC4QsQMQQzoECC4QQzoICC4QxwEQrwE6DgguELEDEIMBEMcBEK8BOgIILjoKCAAQsQMQgwEQCjoHCC4QsQMQCjoQCC4QsQMQgwEQxwEQrwEQCjoECAAQCjoGCAAQFhAeOggIABAWEAoQHjoKCC4QxwEQrwEQDToECAAQDToHCAAQyQMQDToHCCEQChCgAVDaaljPnAFg7KQBaAJwAngAgAG6AogBvSySAQYyLTIwLjKYAQCgAQGwAQ_IAQjAAQE&sclient=mobile-gws-wiz-serp#sbfbu=1&pi=swapnal%20shahil%20google%20summer%20of%20code	swapnal shahil google summer of code - Google Search	1	0	13268143489209766	0	13268143489209766	0	0	805306368
161	https://www.google.com/search?q=swapnal+shahil+journey+to+google+summer+of+code&client=ms-android-samsung&sxsrf=ALeKk01yCTon_Czz4oNsDam8AkO8F0D-pg%3A1623669840864&ei=UDzHYOGwNKuR4-EP1M6_6AY&oq=swapnal+shahil+journey+to+google+summer+of+code&gs_lcp=ChNtb2JpbGUtZ3dzLXdpei1zZXJwEAM6BAgjECc6BwgjELACECc6BAgeEApQupADWMWxA2CMxgNoAHAAeACAAbgCiAHIFpIBBjItMTEuMZgBAKABAcABAQ&sclient=mobile-gws-wiz-serp	swapnal shahil journey to google summer of code - Google Search	3	0	13268143524093773	0	13268143524093773	0	0	822083591
162	http://www.alanwar10.com/scorelab/tagged/google	Google – SCoRe Lab – Medium	1	0	13268143512839407	0	13268143512839407	0	0	805306368
163	https://medium.com/search?source=post_page-----7ead13c15609--------------------------------	Search and find – Medium	1	0	13268152959302983	0	13268152959302983	359	0	805306368
164	https://medium.com/search?q=Iitg%20	Search and find – Medium	2	0	13268153466945340	0	13268153466945340	0	0	805306368
165	https://medium.com/search?q=Swapnal%20shahil%20	Search and find – Medium	1	0	13268153449503967	0	13268153449503967	0	0	805306376
166	https://medium.com/@swapnalshahil/google-summer-of-code-openmf-week-1-4022fb270a79?source=search_post---------1	Google Summer of Code: OpenMF Week 1 | by Swapnal Shahil | Jun, 2021 | Medium	1	0	13268152996525257	0	13268152996525257	364	0	1073741824
167	https://swapnalshahil.medium.com/google-summer-of-code-openmf-week-1-4022fb270a79?source=search_post---------1	Google Summer of Code: OpenMF Week 1 | by Swapnal Shahil | Jun, 2021 | Medium	1	0	13268152996525257	0	13268152996525257	365	0	2147483648
168	https://swapnalshahil.medium.com/google-summer-of-code-openmf-week-1-4022fb270a79	Google Summer of Code: OpenMF Week 1 | by Swapnal Shahil | Jun, 2021 | Medium	9	0	13268235796024442	0	13268235796024442	448	0	805306368
169	https://www.google.com/search?q=journey+to+google+summer+of+code&oq=&aqs=chrome.0.35i39i362l5...5.-1j0j7&client=ms-android-samsung&sourceid=chrome-mobile&ie=UTF-8	journey to google summer of code - Google Search	1	0	13268153922569248	0	13268153922569248	0	0	805306376
170	https://www.google.com/search?q=journey+to+google+summer+of+code&oq=&aqs=chrome.0.35i39i362l5...5.-1j0j7&client=ms-android-samsung&sourceid=chrome-mobile&ie=UTF-8#ip=1	journey to google summer of code - Google Search	1	0	13268153957269940	0	13268153957269940	0	0	822083592
171	https://www.google.com/search?q=journey+to+google+summer+of+code&oq=&aqs=chrome.0.35i39i362l5...5.-1j0j7&client=ms-android-samsung&sourceid=chrome-mobile&ie=UTF-8#ip=1&sbfbu=1&pi=journey%20to%20google%20summer%20of%20code	journey to google summer of code - Google Search	2	0	13268153958994942	0	13268153958994942	0	0	805306368
172	https://www.google.com/search?q=swapnal+shahil+journey+to+google+summer+of+code&oq=swa&aqs=chrome.0.69i59l3j69i57j69i60.1486j0j9&client=ms-android-samsung&sourceid=chrome-mobile&ie=UTF-8	swapnal shahil journey to google summer of code - Google Search	1	0	13268153962840397	0	13268153962840397	0	0	838860805
173	https://swapnalshahil.medium.com/	Swapnal Shahil – Medium	31	0	13269673664048385	0	13269673664048385	784	0	805306368
174	https://swapnalshahil.medium.com/google-summer-of-code-openmf-week-1-4022fb270a79?readmore=1&source=---------0----------------------------	Swapnal Shahil – Medium	6	0	13268235785100032	0	13268235785100032	448	0	805306368
175	https://medium.com/?source=post_page-----4022fb270a79--------------------------------	Medium	1	0	13268154308696332	0	13268154308696332	381	0	805306368
176	https://swapnalshahil.medium.com/?source=home---------0---------------------59209cbb_eeac_45d2_b9b4_c8192ba3b6fa-------2	Swapnal Shahil – Medium	1	0	13268154345583204	0	13268154345583204	383	0	805306368
177	https://www.google.com/search?q=swapnal+shahil&oq=swapnal+shahil&aqs=chrome..69i57j35i39j69i60j69i65l2.12671j0j7&client=ms-android-samsung&sourceid=chrome-mobile&ie=UTF-8	swapnal shahil - Google Search	2	0	13268223733911141	0	13268223733911141	0	0	855638021
178	https://www.linkedin.com/authwall?trk=ripf&trkInfo=AQE_3QAYzd3PZAAAAXoPmqVYqndqYLIr_10CFr3SaCAVfLlUlLqQo1ys1S2_RrFYHg-bKHFBpwpSbshgOMWBcY-5u5KDbELPQMggRQ7K-o1xpt6xrzbel2RqeDHNVp7hA7Tv8q8=&originalReferer=https://www.google.com/&sessionRedirect=https%3A%2F%2Fin.linkedin.com%2Fin%2Fswapnalshahil	Profile | LinkedIn	1	0	13268233033357100	0	13268233033357100	410	0	1073741824
179	https://www.linkedin.com/feed/?pwa=noCache	Feed | LinkedIn	2	0	13268233063609010	0	13268233063609010	419	0	805306368
180	https://www.linkedin.com/feed/#search	Feed | LinkedIn	1	0	13268233064821898	0	13268233064821898	419	0	805306368
181	https://medium.com/search?q=iitg	Search and find – Medium	2	0	13268235603757545	0	13268235603757545	429	0	1610612736
182	https://medium.com/search?q=iitgu	Search and find – Medium	2	0	13268235689241396	0	13268235689241396	433	0	1610612736
183	https://medium.com/search?q=iitguati	Search and find – Medium	1	0	13268235683898502	0	13268235683898502	431	0	1610612736
184	https://medium.com/search?q=iitguatiat	Search and find – Medium	1	0	13268235685783855	0	13268235685783855	432	0	1610612736
185	https://medium.com/search?q=iitguwa	Search and find – Medium	1	0	13268235692080413	0	13268235692080413	434	0	1610612736
186	https://medium.com/search?q=iitguwaa	Search and find – Medium	1	0	13268235694867242	0	13268235694867242	435	0	1610612736
187	https://medium.com/search?q=iitguw	Search and find – Medium	1	0	13268235698854000	0	13268235698854000	436	0	1610612736
188	https://medium.com/search?q=iitguwh	Search and find – Medium	2	0	13268235709727447	0	13268235709727447	439	0	1610612736
189	https://medium.com/search?q=iitguwhti	Search and find – Medium	1	0	13268235704603778	0	13268235704603778	438	0	1610612736
190	https://medium.com/search?q=iitguwha	Search and find – Medium	1	0	13268235711807700	0	13268235711807700	440	0	1610612736
191	https://medium.com/search?q=iitguwhat	Search and find – Medium	2	0	13268235720227205	0	13268235720227205	443	0	1610612736
192	https://medium.com/search?q=iitguwhatti	Search and find – Medium	1	0	13268235717498515	0	13268235717498515	442	0	1610612736
193	https://medium.com/search?q=iitguwhati	Search and find – Medium	1	0	13268235725195848	0	13268235725195848	444	0	1610612736
194	https://medium.com/search?q=iitguwahati	Search and find – Medium	1	0	13268235732642997	0	13268235732642997	445	0	1610612736
195	https://medium.com/search?q=iitguwahati%20swapnal%20	Search and find – Medium	1	0	13268235757334620	0	13268235757334620	446	0	1610612736
196	https://medium.com/search?q=swapnal%20	Search and find – Medium	1	0	13268235764176044	0	13268235764176044	447	36108274	1610612736
197	https://swapnalshahil.medium.com/?source=search_post---------0	Swapnal Shahil – Medium	1	0	13268235779097355	0	13268235779097355	448	0	805306376
198	https://www.google.com/search?q=engineering&oq=engineering&aqs=chrome..69i57j0i131i433j0j0i433j0.4147j0j7&client=ms-android-samsung&sourceid=chrome-mobile&ie=UTF-8	engineering - Google Search	1	0	13268317600268655	0	13268317600268655	0	0	838860805
199	https://medium.com/scorelab/google-summer-of-code-openmf-week-1-4022fb270a79	Google Summer of Code: OpenMF Week 1 | by Swapnal Shahil | SCoRe Lab | Jun, 2021 | Medium	5	0	13269534738688863	0	13269534738688863	775	0	805306368
200	https://medium.com/scorelab/search	Search – SCoRe Lab – Medium	2	0	13269364040423237	0	13269364040423237	694	0	805306368
201	https://medium.com/scorelab/search?q=Iitg	Iitg – SCoRe Lab – Medium	1	0	13268373330767132	0	13268373330767132	474	0	805306368
202	https://medium.com/search?q=Iit%20guwahati%20	Search and find – Medium	4	0	13269364090720599	0	13269364090720599	698	0	805306368
203	https://medium.com/search?q=Open	Search and find – Medium	2	0	13268373508732155	0	13268373508732155	0	0	805306368
204	https://medium.com/search?q=Ope	Search and find – Medium	1	0	13268373506838731	0	13268373506838731	0	0	805306368
205	https://medium.com/search?q=Open%20	Search and find – Medium	1	0	13268373512785899	0	13268373512785899	0	0	805306368
206	https://medium.com/search?q=Open%20source%20	Search and find – Medium	1	0	13268373515676745	0	13268373515676745	0	0	805306368
207	https://medium.com/search?q=Iit	Search and find – Medium	1	0	13268373590473257	0	13268373590473257	0	0	805306376
208	https://medium.com/search?q=SwaSwapnal%20	Search and find – Medium	1	0	13268373601669633	0	13268373601669633	0	0	805306368
209	https://medium.com/scorelab/journey-to-google-summer-of-code-2021-7ead13c15609?source=search_post---------0	Journey to Google Summer of Code 2021 | by Swapnal Shahil | SCoRe Lab | May, 2021 | Medium	1	0	13268373611833035	0	13268373611833035	498	0	1073741824
210	https://swapnalshahil.medium.com/?source=post_page-----7ead13c15609--------------------------------	Swapnal Shahil – Medium	1	0	13268373622184780	0	13268373622184780	500	0	805306368
211	https://swapnalshahil.medium.com/?source=follow_footer-------------------------------------	Swapnal Shahil – Medium	2	0	13268395625283050	0	13268395625283050	507	0	805306368
212	https://medium.com/scorelab/journey-to-google-summer-of-code-2021-7ead13c15609?readmore=1&source=---------1----------------------------	Journey to Google Summer of Code 2021 | by Swapnal Shahil | SCoRe Lab | May, 2021 | Medium	1	0	13268383181759110	0	13268383181759110	505	0	805306368
213	https://m.facebook.com/#	Facebook	3	0	13268472213952373	0	13268472213952373	0	0	822083584
214	https://m.facebook.com/search/top/?q=swapnal%20shahil&tsid=0.8963558012726678&source=result	swapnal shahil – Facebook Search	4	0	13268589230627190	0	13268589230627190	0	0	805306368
215	https://m.facebook.com/profile.php?id=100007288237916&ref=content_filter	Swapnal Shahil	1	0	13268472222798806	0	13268472222798806	0	0	805306368
216	https://m.facebook.com/search/top/?q=swapnal%20shahil&tsid=0.8963558012726678&source=result&soft=search	swapnal shahil – Facebook Search	1	0	13268589229027682	0	13268589229027682	0	0	822083592
217	https://m.facebook.com/search/top/?q=arighna%20chakraborty&tsid=0.7797179083937926&source=result	arighna chakraborty – Facebook Search	2	0	13268472666677524	0	13268472666677524	0	0	822083584
218	https://m.facebook.com/profile.php?id=100001850062969	Arighna Chakrabarty	1	0	13268472339481634	0	13268472339481634	0	0	805306368
219	https://m.facebook.com/search/top/?q=arighna%20chakraborty&tsid=0.7797179083937926&source=result&soft=search	arighna chakraborty – Facebook Search	1	0	13268472669502877	0	13268472669502877	0	0	805306368
220	https://m.facebook.com/swapnal.sahil.1?tsid=0.2314874728150127&source=result	Swapnal Shahil	2	0	13268589221654418	0	13268589221654418	0	0	805306368
